,number,value,datetime_start,datetime_complete,duration,params_activation,params_dropout,params_layers,params_shrink,system_attrs_completed_rung_0,system_attrs_completed_rung_1,system_attrs_completed_rung_2,state
1772,1772,0.06701099872589111,2023-01-06 02:52:15.017780,2023-01-06 02:52:27.405928,0 days 00:00:12.388148,relu,0.15000000000000002,2,0.75,0.0835689976811409,0.06701099872589111,,PRUNED
1773,1773,0.13968916237354279,2023-01-06 02:52:27.510498,2023-01-06 02:53:01.964358,0 days 00:00:34.453860,relu,0.0,2,0.8500000000000001,0.03682311251759529,,,COMPLETE
1774,1774,0.1179339662194252,2023-01-06 02:53:02.100203,2023-01-06 02:53:09.044424,0 days 00:00:06.944221,sigmoid,0.05,2,0.5,0.1179339662194252,,,PRUNED
1775,1775,0.12996351718902588,2023-01-06 02:53:09.132326,2023-01-06 02:53:16.336494,0 days 00:00:07.204168,relu,0.1,2,0.55,0.12996351718902588,,,PRUNED
1776,1776,0.21944478154182434,2023-01-06 02:53:16.445446,2023-01-06 02:53:28.942912,0 days 00:00:12.497466,relu,0.25,7,0.65,0.21944478154182434,,,PRUNED
1777,1777,0.1436937153339386,2023-01-06 02:53:29.083329,2023-01-06 02:53:36.109030,0 days 00:00:07.025701,tanh,0.25,3,0.65,0.1436937153339386,,,PRUNED
1778,1778,0.0631318986415863,2023-01-06 02:53:36.204359,2023-01-06 02:53:48.308164,0 days 00:00:12.103805,relu,0.35000000000000003,2,0.8,0.0631318986415863,,,PRUNED
1779,1779,0.08620113879442215,2023-01-06 02:53:48.422002,2023-01-06 02:54:00.314509,0 days 00:00:11.892507,relu,0.2,2,0.6,0.08620113879442215,,,PRUNED
1780,1780,0.0977008268237114,2023-01-06 02:54:00.418938,2023-01-06 02:54:07.414973,0 days 00:00:06.996035,sigmoid,0.15000000000000002,2,0.5,0.0977008268237114,,,PRUNED
1781,1781,0.037866950035095215,2023-01-06 02:54:07.526875,2023-01-06 02:54:34.886877,0 days 00:00:27.360002,relu,0.05,2,0.7,0.07688979804515839,0.05115073174238205,0.037866950035095215,PRUNED
1782,1782,0.057113733142614365,2023-01-06 02:54:35.000940,2023-01-06 02:54:47.028621,0 days 00:00:12.027681,sigmoid,0.15000000000000002,2,0.5,0.07548053562641144,0.057113733142614365,,PRUNED
1783,1783,0.15401874482631683,2023-01-06 02:54:47.134258,2023-01-06 02:55:18.835203,0 days 00:00:31.700945,tanh,0.05,2,0.8500000000000001,0.03621875122189522,,,COMPLETE
1784,1784,0.03874899446964264,2023-01-06 02:55:18.940773,2023-01-06 02:55:45.556502,0 days 00:00:26.615729,sigmoid,0.0,2,0.9,0.03874899446964264,,,PRUNED
1785,1785,0.03930414840579033,2023-01-06 02:55:45.858251,2023-01-06 02:56:12.563044,0 days 00:00:26.704793,sigmoid,0.0,2,0.8,0.03930414840579033,,,PRUNED
1786,1786,0.04241802170872688,2023-01-06 02:56:12.692855,2023-01-06 02:56:39.352698,0 days 00:00:26.659843,sigmoid,0.0,2,0.8500000000000001,0.04241802170872688,,,PRUNED
1787,1787,0.11268917471170425,2023-01-06 02:56:39.455965,2023-01-06 02:56:46.302864,0 days 00:00:06.846899,relu,0.1,2,0.8,0.11268917471170425,,,PRUNED
1788,1788,0.1377067118883133,2023-01-06 02:56:46.413769,2023-01-06 02:57:18.318774,0 days 00:00:31.905005,tanh,0.0,2,0.8500000000000001,0.03549966588616371,,,COMPLETE
1789,1789,0.1012301966547966,2023-01-06 02:57:18.430681,2023-01-06 02:57:25.324872,0 days 00:00:06.894191,sigmoid,0.2,2,0.5,0.1012301966547966,,,PRUNED
1790,1790,0.11019240319728851,2023-01-06 02:57:25.451981,2023-01-06 02:57:32.432662,0 days 00:00:06.980681,tanh,0.15000000000000002,2,0.5,0.11019240319728851,,,PRUNED
1791,1791,0.11281537264585495,2023-01-06 02:57:32.526019,2023-01-06 02:57:39.582351,0 days 00:00:07.056332,sigmoid,0.15000000000000002,2,0.5,0.11281537264585495,,,PRUNED
1792,1792,0.14468587934970856,2023-01-06 02:57:39.713232,2023-01-06 02:58:06.749450,0 days 00:00:27.036218,relu,0.4,2,0.7,0.05208246037364006,0.03423311188817024,,COMPLETE
1793,1793,0.040860991925001144,2023-01-06 02:58:06.896174,2023-01-06 02:58:33.668459,0 days 00:00:26.772285,sigmoid,0.05,2,0.9,0.040860991925001144,,,PRUNED
1794,1794,0.06707896292209625,2023-01-06 02:58:33.782696,2023-01-06 02:58:45.876079,0 days 00:00:12.093383,relu,0.5,2,0.8500000000000001,0.06707896292209625,,,PRUNED
1795,1795,0.06933148205280304,2023-01-06 02:58:45.982872,2023-01-06 02:58:57.875168,0 days 00:00:11.892296,relu,0.05,2,0.7,0.06933148205280304,,,PRUNED
1796,1796,0.04313473030924797,2023-01-06 02:58:58.000627,2023-01-06 02:59:24.739789,0 days 00:00:26.739162,sigmoid,0.0,2,0.8500000000000001,0.04313473030924797,,,PRUNED
1797,1797,0.037200599908828735,2023-01-06 02:59:24.876104,2023-01-06 02:59:51.754392,0 days 00:00:26.878288,sigmoid,0.0,2,0.7,0.037200599908828735,,,PRUNED
1798,1798,0.1251891404390335,2023-01-06 02:59:51.884385,2023-01-06 02:59:58.821531,0 days 00:00:06.937146,relu,0.15000000000000002,2,0.55,0.1251891404390335,,,PRUNED
1799,1799,0.062453340739011765,2023-01-06 02:59:58.923508,2023-01-06 03:00:10.869615,0 days 00:00:11.946107,sigmoid,0.25,2,0.5,0.09550902247428894,0.062453340739011765,,PRUNED
1800,1800,0.03887705132365227,2023-01-06 03:00:10.991781,2023-01-06 03:00:38.026872,0 days 00:00:27.035091,relu,0.05,2,0.6,0.08164913207292557,0.05048445612192154,0.03887705132365227,PRUNED
1801,1801,0.1039431020617485,2023-01-06 03:00:38.155857,2023-01-06 03:00:45.043011,0 days 00:00:06.887154,tanh,0.15000000000000002,2,0.5,0.1039431020617485,,,PRUNED
1802,1802,0.09923330694437027,2023-01-06 03:00:45.163650,2023-01-06 03:00:52.092336,0 days 00:00:06.928686,sigmoid,0.1,2,0.5,0.09923330694437027,,,PRUNED
1803,1803,0.13708902895450592,2023-01-06 03:00:52.202788,2023-01-06 03:00:59.233592,0 days 00:00:07.030804,relu,0.2,2,0.8500000000000001,0.13708902895450592,,,PRUNED
1804,1804,0.06302373111248016,2023-01-06 03:00:59.377241,2023-01-06 03:01:11.216390,0 days 00:00:11.839149,relu,0.45,2,0.65,0.06302373111248016,,,PRUNED
1805,1805,0.13063010573387146,2023-01-06 03:01:11.336663,2023-01-06 03:01:41.072375,0 days 00:00:29.735712,sigmoid,0.0,2,0.5,0.056326258927583694,0.04214595630764961,0.031938545405864716,COMPLETE
1806,1806,0.1433548480272293,2023-01-06 03:01:41.193394,2023-01-06 03:01:48.221502,0 days 00:00:07.028108,sigmoid,0.0,2,0.5,0.1433548480272293,,,PRUNED
1807,1807,0.07751087099313736,2023-01-06 03:01:48.325514,2023-01-06 03:02:00.036817,0 days 00:00:11.711303,tanh,0.4,2,0.9,0.07751087099313736,,,PRUNED
1808,1808,0.13454237580299377,2023-01-06 03:02:00.154924,2023-01-06 03:02:07.111755,0 days 00:00:06.956831,sigmoid,0.0,2,0.5,0.13454237580299377,,,PRUNED
1809,1809,0.10111691057682037,2023-01-06 03:02:07.212964,2023-01-06 03:02:14.136221,0 days 00:00:06.923257,sigmoid,0.0,2,0.5,0.10111691057682037,,,PRUNED
1810,1810,0.06707565486431122,2023-01-06 03:02:14.248544,2023-01-06 03:02:26.168008,0 days 00:00:11.919464,sigmoid,0.0,2,0.5,0.08278463780879974,0.06707565486431122,,PRUNED
1811,1811,0.08323204517364502,2023-01-06 03:02:26.287303,2023-01-06 03:02:38.067730,0 days 00:00:11.780427,relu,0.4,2,0.6,0.08323204517364502,,,PRUNED
1812,1812,0.1449323147535324,2023-01-06 03:02:38.194714,2023-01-06 03:03:05.460121,0 days 00:00:27.265407,sigmoid,0.35000000000000003,2,0.5,0.06807858496904373,0.045056942850351334,0.030361440032720566,COMPLETE
1813,1813,0.1302143931388855,2023-01-06 03:03:05.586969,2023-01-06 03:03:40.055985,0 days 00:00:34.469016,sigmoid,0.0,2,0.5,0.06335490196943283,0.04348613694310188,0.03345288708806038,COMPLETE
1814,1814,0.038744065910577774,2023-01-06 03:03:40.184339,2023-01-06 03:04:06.869309,0 days 00:00:26.684970,tanh,0.05,2,0.8500000000000001,0.038744065910577774,,,PRUNED
1815,1815,0.03874918445944786,2023-01-06 03:04:06.996296,2023-01-06 03:04:33.633492,0 days 00:00:26.637196,sigmoid,0.0,2,0.65,0.03874918445944786,,,PRUNED
1816,1816,0.038349051028490067,2023-01-06 03:04:33.745246,2023-01-06 03:05:00.214249,0 days 00:00:26.469003,sigmoid,0.0,2,0.9,0.038349051028490067,,,PRUNED
1817,1817,0.044136565178632736,2023-01-06 03:05:00.327568,2023-01-06 03:05:26.820560,0 days 00:00:26.492992,sigmoid,0.05,2,0.8500000000000001,0.044136565178632736,,,PRUNED
1818,1818,0.04728899151086807,2023-01-06 03:05:26.948005,2023-01-06 03:05:53.826836,0 days 00:00:26.878831,tanh,0.0,2,0.55,0.04728899151086807,,,PRUNED
1819,1819,0.037273332476615906,2023-01-06 03:05:53.946487,2023-01-06 03:06:20.865969,0 days 00:00:26.919482,sigmoid,0.0,2,0.55,0.08353590965270996,0.05281473323702812,0.037273332476615906,PRUNED
1820,1820,0.04486160725355148,2023-01-06 03:06:20.970432,2023-01-06 03:06:47.529920,0 days 00:00:26.559488,sigmoid,0.0,2,1.0,0.04486160725355148,,,PRUNED
1821,1821,0.09426936507225037,2023-01-06 03:06:47.652736,2023-01-06 03:06:59.729571,0 days 00:00:12.076835,relu,0.25,3,0.8500000000000001,0.09426936507225037,,,PRUNED
1822,1822,0.07394814491271973,2023-01-06 03:06:59.868476,2023-01-06 03:07:11.820547,0 days 00:00:11.952071,sigmoid,0.0,2,0.5,0.09351252019405365,0.07394814491271973,,PRUNED
1823,1823,0.11794641613960266,2023-01-06 03:07:11.941553,2023-01-06 03:07:18.953453,0 days 00:00:07.011900,sigmoid,0.0,2,0.5,0.11794641613960266,,,PRUNED
1824,1824,0.1163395568728447,2023-01-06 03:07:19.076347,2023-01-06 03:07:25.952791,0 days 00:00:06.876444,sigmoid,0.0,2,0.5,0.1163395568728447,,,PRUNED
1825,1825,0.06196834146976471,2023-01-06 03:07:26.072811,2023-01-06 03:07:38.043277,0 days 00:00:11.970466,sigmoid,0.0,2,0.5,0.07993584871292114,0.06196834146976471,,PRUNED
1826,1826,0.04448341578245163,2023-01-06 03:07:38.147893,2023-01-06 03:08:04.932172,0 days 00:00:26.784279,sigmoid,0.2,3,0.9,0.04448341578245163,,,PRUNED
1827,1827,0.1250901222229004,2023-01-06 03:08:05.037273,2023-01-06 03:08:42.142506,0 days 00:00:37.105233,relu,0.2,2,0.7,0.04202837124466896,0.031194917857646942,,COMPLETE
1828,1828,0.03555358201265335,2023-01-06 03:08:42.271634,2023-01-06 03:09:09.019943,0 days 00:00:26.748309,relu,0.2,2,0.7,0.05187887325882912,0.03555358201265335,,PRUNED
1829,1829,0.10901909321546555,2023-01-06 03:09:09.135638,2023-01-06 03:09:16.069406,0 days 00:00:06.933768,sigmoid,0.0,3,0.9,0.10901909321546555,,,PRUNED
1830,1830,0.14710499346256256,2023-01-06 03:09:16.354247,2023-01-06 03:09:45.646008,0 days 00:00:29.291761,tanh,0.05,2,0.8500000000000001,0.03425861895084381,,,COMPLETE
1831,1831,0.04102249816060066,2023-01-06 03:09:45.775186,2023-01-06 03:10:12.372475,0 days 00:00:26.597289,sigmoid,0.0,2,0.8,0.04102249816060066,,,PRUNED
1832,1832,0.03854715824127197,2023-01-06 03:10:12.494484,2023-01-06 03:10:39.387069,0 days 00:00:26.892585,relu,0.2,2,0.7,0.058856260031461716,0.03854715824127197,,PRUNED
1833,1833,0.05851348116993904,2023-01-06 03:10:39.499759,2023-01-06 03:10:51.737133,0 days 00:00:12.237374,sigmoid,0.0,2,0.55,0.06309117376804352,0.05851348116993904,,PRUNED
1834,1834,0.10452412813901901,2023-01-06 03:10:51.841486,2023-01-06 03:10:58.836587,0 days 00:00:06.995101,sigmoid,0.0,2,0.5,0.10452412813901901,,,PRUNED
1835,1835,0.03652011603116989,2023-01-06 03:10:58.949475,2023-01-06 03:11:25.825206,0 days 00:00:26.875731,relu,0.2,2,0.7,0.058230798691511154,0.03652011603116989,,PRUNED
1836,1836,0.11093711853027344,2023-01-06 03:11:25.937308,2023-01-06 03:11:33.017423,0 days 00:00:07.080115,sigmoid,0.0,2,0.5,0.11093711853027344,,,PRUNED
1837,1837,0.1202852800488472,2023-01-06 03:11:33.121232,2023-01-06 03:11:40.008460,0 days 00:00:06.887228,sigmoid,0.0,2,0.5,0.1202852800488472,,,PRUNED
1838,1838,0.140872523188591,2023-01-06 03:11:40.138615,2023-01-06 03:11:47.108919,0 days 00:00:06.970304,sigmoid,0.0,2,0.55,0.140872523188591,,,PRUNED
1839,1839,0.062153711915016174,2023-01-06 03:11:47.212534,2023-01-06 03:11:59.289322,0 days 00:00:12.076788,relu,0.2,2,0.7,0.062153711915016174,,,PRUNED
1840,1840,0.07056860625743866,2023-01-06 03:11:59.413563,2023-01-06 03:12:11.239416,0 days 00:00:11.825853,relu,0.2,2,0.7,0.07056860625743866,,,PRUNED
1841,1841,0.0799369215965271,2023-01-06 03:12:11.345771,2023-01-06 03:12:23.271048,0 days 00:00:11.925277,relu,0.2,2,0.7,0.0799369215965271,,,PRUNED
1842,1842,0.03598018363118172,2023-01-06 03:12:23.377679,2023-01-06 03:12:50.452099,0 days 00:00:27.074420,relu,0.2,2,0.75,0.05772491544485092,0.03598018363118172,,PRUNED
1843,1843,0.10778515785932541,2023-01-06 03:12:50.577118,2023-01-06 03:12:57.477561,0 days 00:00:06.900443,sigmoid,0.0,2,0.5,0.10778515785932541,,,PRUNED
1844,1844,0.11315949261188507,2023-01-06 03:12:57.582921,2023-01-06 03:13:04.485364,0 days 00:00:06.902443,tanh,0.30000000000000004,2,0.5,0.11315949261188507,,,PRUNED
1845,1845,0.06009678542613983,2023-01-06 03:13:04.607388,2023-01-06 03:13:16.950803,0 days 00:00:12.343415,sigmoid,0.0,4,0.5,0.08718884736299515,0.06009678542613983,,PRUNED
1846,1846,0.06185879185795784,2023-01-06 03:13:17.072100,2023-01-06 03:13:28.907443,0 days 00:00:11.835343,relu,0.2,2,0.7,0.06185879185795784,,,PRUNED
1847,1847,0.1259390115737915,2023-01-06 03:13:29.012538,2023-01-06 03:13:36.150615,0 days 00:00:07.138077,sigmoid,0.05,2,0.5,0.1259390115737915,,,PRUNED
1848,1848,0.038270991295576096,2023-01-06 03:13:36.263310,2023-01-06 03:14:03.080035,0 days 00:00:26.816725,sigmoid,0.0,2,0.7,0.038270991295576096,,,PRUNED
1849,1849,0.1266891360282898,2023-01-06 03:14:03.199920,2023-01-06 03:14:10.138693,0 days 00:00:06.938773,tanh,0.0,2,0.55,0.1266891360282898,,,PRUNED
1850,1850,0.06365357339382172,2023-01-06 03:14:10.250383,2023-01-06 03:14:22.204302,0 days 00:00:11.953919,sigmoid,0.0,2,0.5,0.09426431357860565,0.06365357339382172,,PRUNED
1851,1851,0.06943202018737793,2023-01-06 03:14:22.345240,2023-01-06 03:14:34.394176,0 days 00:00:12.048936,tanh,0.2,2,0.7,0.06943202018737793,,,PRUNED
1852,1852,0.13226772844791412,2023-01-06 03:14:34.506744,2023-01-06 03:14:41.477969,0 days 00:00:06.971225,sigmoid,0.0,2,0.95,0.13226772844791412,,,PRUNED
1853,1853,0.09731773287057877,2023-01-06 03:14:41.582207,2023-01-06 03:14:48.485772,0 days 00:00:06.903565,sigmoid,0.0,2,0.5,0.09731773287057877,,,PRUNED
1854,1854,0.1421903520822525,2023-01-06 03:14:48.589005,2023-01-06 03:14:55.660222,0 days 00:00:07.071217,tanh,0.0,2,0.5,0.1421903520822525,,,PRUNED
1855,1855,0.14236792922019958,2023-01-06 03:14:55.772795,2023-01-06 03:15:02.926338,0 days 00:00:07.153543,sigmoid,0.0,5,0.8,0.14236792922019958,,,PRUNED
1856,1856,0.12891404330730438,2023-01-06 03:15:03.021236,2023-01-06 03:15:09.917468,0 days 00:00:06.896232,sigmoid,0.0,2,0.5,0.12891404330730438,,,PRUNED
1857,1857,0.07420924305915833,2023-01-06 03:15:10.032034,2023-01-06 03:15:21.748889,0 days 00:00:11.716855,relu,0.15000000000000002,2,0.8,0.07420924305915833,,,PRUNED
1858,1858,0.07673830538988113,2023-01-06 03:15:21.874875,2023-01-06 03:15:33.757434,0 days 00:00:11.882559,relu,0.25,2,0.75,0.07673830538988113,,,PRUNED
1859,1859,0.07203560322523117,2023-01-06 03:15:33.860580,2023-01-06 03:15:45.580407,0 days 00:00:11.719827,sigmoid,0.30000000000000004,2,0.65,0.07203560322523117,,,PRUNED
1860,1860,0.08810609579086304,2023-01-06 03:15:45.685644,2023-01-06 03:15:57.687818,0 days 00:00:12.002174,relu,0.2,2,0.8500000000000001,0.08810609579086304,,,PRUNED
1861,1861,0.12923836708068848,2023-01-06 03:15:57.803511,2023-01-06 03:16:04.729948,0 days 00:00:06.926437,sigmoid,0.0,2,0.55,0.12923836708068848,,,PRUNED
1862,1862,0.13681553304195404,2023-01-06 03:16:04.843521,2023-01-06 03:16:11.704414,0 days 00:00:06.860893,tanh,0.0,2,0.5,0.13681553304195404,,,PRUNED
1863,1863,0.10323743522167206,2023-01-06 03:16:11.817985,2023-01-06 03:16:18.820539,0 days 00:00:07.002554,sigmoid,0.0,2,0.5,0.10323743522167206,,,PRUNED
1864,1864,0.054952509701251984,2023-01-06 03:16:18.933108,2023-01-06 03:16:30.886281,0 days 00:00:11.953173,sigmoid,0.0,2,0.5,0.07166734337806702,0.054952509701251984,,PRUNED
1865,1865,0.11866392195224762,2023-01-06 03:16:30.997873,2023-01-06 03:16:37.785755,0 days 00:00:06.787882,tanh,0.25,2,0.5,0.11866392195224762,,,PRUNED
1866,1866,0.04205220565199852,2023-01-06 03:16:38.060147,2023-01-06 03:17:04.800099,0 days 00:00:26.739952,sigmoid,0.0,2,0.6,0.04205220565199852,,,PRUNED
1867,1867,0.13788461685180664,2023-01-06 03:17:04.905283,2023-01-06 03:17:34.441604,0 days 00:00:29.536321,relu,0.25,2,0.7,0.054144591093063354,0.03372466191649437,,COMPLETE
1868,1868,0.11541616171598434,2023-01-06 03:17:34.579514,2023-01-06 03:17:41.655875,0 days 00:00:07.076361,sigmoid,0.25,2,0.5,0.11541616171598434,,,PRUNED
1869,1869,0.04186711460351944,2023-01-06 03:17:41.777785,2023-01-06 03:18:08.519497,0 days 00:00:26.741712,tanh,0.05,2,0.8500000000000001,0.04186711460351944,,,PRUNED
1870,1870,0.10245800763368607,2023-01-06 03:18:08.627712,2023-01-06 03:18:15.536632,0 days 00:00:06.908920,sigmoid,0.0,2,0.5,0.10245800763368607,,,PRUNED
1871,1871,0.0376921184360981,2023-01-06 03:18:15.648201,2023-01-06 03:18:42.517384,0 days 00:00:26.869183,sigmoid,0.0,2,0.5,0.07506866008043289,0.04987763613462448,0.0376921184360981,PRUNED
1872,1872,0.12333063036203384,2023-01-06 03:18:42.621139,2023-01-06 03:18:49.750684,0 days 00:00:07.129545,tanh,0.2,2,0.55,0.12333063036203384,,,PRUNED
1873,1873,0.06389636546373367,2023-01-06 03:18:49.865509,2023-01-06 03:19:02.024267,0 days 00:00:12.158758,sigmoid,0.05,2,0.5,0.06850137561559677,0.06389636546373367,,PRUNED
1874,1874,0.03758033737540245,2023-01-06 03:19:02.135318,2023-01-06 03:19:28.805036,0 days 00:00:26.669718,relu,0.35000000000000003,2,0.8500000000000001,0.053835179656744,0.03758033737540245,,PRUNED
1875,1875,0.04111574962735176,2023-01-06 03:19:29.103855,2023-01-06 03:19:55.794765,0 days 00:00:26.690910,relu,0.0,2,0.8500000000000001,0.04111574962735176,,,PRUNED
1876,1876,0.08494795858860016,2023-01-06 03:19:55.924400,2023-01-06 03:20:07.636410,0 days 00:00:11.712010,relu,0.15000000000000002,2,0.75,0.08494795858860016,,,PRUNED
1877,1877,0.15280936658382416,2023-01-06 03:20:07.740646,2023-01-06 03:20:34.352839,0 days 00:00:26.612193,sigmoid,0.0,2,0.9,0.03425949066877365,,,COMPLETE
1878,1878,0.10987449437379837,2023-01-06 03:20:34.467287,2023-01-06 03:20:41.550492,0 days 00:00:07.083205,sigmoid,0.25,2,0.5,0.10987449437379837,,,PRUNED
1879,1879,0.03729742392897606,2023-01-06 03:20:41.669411,2023-01-06 03:21:08.224828,0 days 00:00:26.555417,sigmoid,0.05,2,0.65,0.03729742392897606,,,PRUNED
1880,1880,0.2298649400472641,2023-01-06 03:21:08.337026,2023-01-06 03:21:27.941466,0 days 00:00:19.604440,sigmoid,0.0,4,0.8500000000000001,,,,COMPLETE
1881,1881,0.1305362433195114,2023-01-06 03:21:28.265038,2023-01-06 03:21:35.171400,0 days 00:00:06.906362,sigmoid,0.05,2,0.8500000000000001,0.1305362433195114,,,PRUNED
1882,1882,0.12692338228225708,2023-01-06 03:21:35.283744,2023-01-06 03:21:42.329189,0 days 00:00:07.045445,tanh,0.0,3,0.5,0.12692338228225708,,,PRUNED
1883,1883,0.04209665209054947,2023-01-06 03:21:42.451091,2023-01-06 03:22:09.426123,0 days 00:00:26.975032,relu,0.45,2,0.7,0.056674811989068985,0.04209665209054947,,PRUNED
1884,1884,0.04004118591547012,2023-01-06 03:22:09.530319,2023-01-06 03:22:36.132417,0 days 00:00:26.602098,tanh,0.05,2,0.8,0.04004118591547012,,,PRUNED
1885,1885,0.10886849462985992,2023-01-06 03:22:36.255326,2023-01-06 03:22:43.157888,0 days 00:00:06.902562,sigmoid,0.2,2,0.55,0.10886849462985992,,,PRUNED
1886,1886,0.05738666653633118,2023-01-06 03:22:43.272460,2023-01-06 03:22:55.240300,0 days 00:00:11.967840,sigmoid,0.25,2,0.5,0.09007132798433304,0.05738666653633118,,PRUNED
1887,1887,0.061600297689437866,2023-01-06 03:22:55.362201,2023-01-06 03:23:07.639175,0 days 00:00:12.276974,tanh,0.35000000000000003,2,0.5,0.07561250776052475,0.061600297689437866,,PRUNED
1888,1888,0.06606423109769821,2023-01-06 03:23:07.770484,2023-01-06 03:23:19.588398,0 days 00:00:11.817914,relu,0.2,2,0.8500000000000001,0.06606423109769821,,,PRUNED
1889,1889,0.05811205878853798,2023-01-06 03:23:19.700014,2023-01-06 03:23:31.845816,0 days 00:00:12.145802,sigmoid,0.5,2,0.5,0.08913760632276535,0.05811205878853798,,PRUNED
1890,1890,0.15156884491443634,2023-01-06 03:23:31.953083,2023-01-06 03:23:38.919293,0 days 00:00:06.966210,sigmoid,0.4,2,0.5,0.15156884491443634,,,PRUNED
1891,1891,0.0670667514204979,2023-01-06 03:23:39.023396,2023-01-06 03:23:51.119370,0 days 00:00:12.095974,relu,0.30000000000000004,3,0.65,0.0670667514204979,,,PRUNED
1892,1892,0.057596344500780106,2023-01-06 03:23:51.234361,2023-01-06 03:24:03.234526,0 days 00:00:12.000165,sigmoid,0.30000000000000004,2,0.8,0.09509987384080887,0.057596344500780106,,PRUNED
1893,1893,0.09741496294736862,2023-01-06 03:24:03.357021,2023-01-06 03:24:10.484561,0 days 00:00:07.127540,tanh,0.05,2,0.5,0.09741496294736862,,,PRUNED
1894,1894,0.06642358750104904,2023-01-06 03:24:10.599154,2023-01-06 03:24:22.416985,0 days 00:00:11.817831,relu,0.25,2,0.7,0.06642358750104904,,,PRUNED
1895,1895,0.1258636713027954,2023-01-06 03:24:22.530557,2023-01-06 03:24:29.658095,0 days 00:00:07.127538,sigmoid,0.2,2,0.5,0.1258636713027954,,,PRUNED
1896,1896,0.12856774032115936,2023-01-06 03:24:29.772070,2023-01-06 03:25:04.093278,0 days 00:00:34.321208,relu,0.2,2,0.8500000000000001,0.04189670830965042,0.03282955661416054,,COMPLETE
1897,1897,0.07789654284715652,2023-01-06 03:25:04.239384,2023-01-06 03:25:15.953567,0 days 00:00:11.714183,relu,0.2,2,0.8500000000000001,0.07789654284715652,,,PRUNED
1898,1898,0.042114682495594025,2023-01-06 03:25:16.087554,2023-01-06 03:25:42.701524,0 days 00:00:26.613970,sigmoid,0.45,2,0.8500000000000001,0.042114682495594025,,,PRUNED
1899,1899,0.07132717967033386,2023-01-06 03:25:42.807762,2023-01-06 03:25:54.975589,0 days 00:00:12.167827,tanh,0.2,2,0.65,0.07132717967033386,,,PRUNED
1900,1900,0.13181889057159424,2023-01-06 03:25:55.082838,2023-01-06 03:26:29.378408,0 days 00:00:34.295570,relu,0.2,2,0.75,0.04463636502623558,0.03411422297358513,,COMPLETE
1901,1901,0.10124770551919937,2023-01-06 03:26:29.496543,2023-01-06 03:26:36.281490,0 days 00:00:06.784947,sigmoid,0.15000000000000002,2,0.55,0.10124770551919937,,,PRUNED
1902,1902,0.07251615077257156,2023-01-06 03:26:36.394334,2023-01-06 03:26:48.373488,0 days 00:00:11.979154,relu,0.2,2,0.75,0.07251615077257156,,,PRUNED
1903,1903,0.03882063180208206,2023-01-06 03:26:48.489088,2023-01-06 03:27:15.202795,0 days 00:00:26.713707,sigmoid,0.0,2,0.6,0.03882063180208206,,,PRUNED
1904,1904,0.07329379767179489,2023-01-06 03:27:15.316367,2023-01-06 03:27:27.119553,0 days 00:00:11.803186,relu,0.2,2,0.75,0.07329379767179489,,,PRUNED
1905,1905,0.1029675081372261,2023-01-06 03:27:27.242458,2023-01-06 03:27:34.335329,0 days 00:00:07.092871,sigmoid,0.15000000000000002,2,0.5,0.1029675081372261,,,PRUNED
1906,1906,0.0637630745768547,2023-01-06 03:27:34.439906,2023-01-06 03:27:46.192098,0 days 00:00:11.752192,relu,0.2,2,0.75,0.0637630745768547,,,PRUNED
1907,1907,0.059412192553281784,2023-01-06 03:27:46.312996,2023-01-06 03:27:58.342168,0 days 00:00:12.029172,tanh,0.2,3,0.5,0.06866499036550522,0.059412192553281784,,PRUNED
1908,1908,0.13154448568820953,2023-01-06 03:27:58.482226,2023-01-06 03:28:05.566615,0 days 00:00:07.084389,relu,0.0,2,0.5,0.13154448568820953,,,PRUNED
1909,1909,0.26500487327575684,2023-01-06 03:28:05.674031,2023-01-06 03:28:12.999383,0 days 00:00:07.325352,sigmoid,0.15000000000000002,7,0.5,0.26500487327575684,,,PRUNED
1910,1910,0.12210989743471146,2023-01-06 03:28:13.097912,2023-01-06 03:28:20.191500,0 days 00:00:07.093588,sigmoid,0.25,2,0.55,0.12210989743471146,,,PRUNED
1911,1911,0.045544493943452835,2023-01-06 03:28:20.297915,2023-01-06 03:28:46.996783,0 days 00:00:26.698868,sigmoid,0.0,2,0.8500000000000001,0.045544493943452835,,,PRUNED
1912,1912,0.04222187027335167,2023-01-06 03:28:47.096863,2023-01-06 03:29:13.927060,0 days 00:00:26.830197,relu,0.2,2,0.75,0.05336257815361023,0.04222187027335167,,PRUNED
1913,1913,0.13219836354255676,2023-01-06 03:29:14.029158,2023-01-06 03:29:43.157410,0 days 00:00:29.128252,tanh,0.0,2,0.95,0.0334242582321167,,,COMPLETE
1914,1914,0.13484850525856018,2023-01-06 03:29:43.277590,2023-01-06 03:29:50.391945,0 days 00:00:07.114355,relu,0.15000000000000002,2,0.5,0.13484850525856018,,,PRUNED
1915,1915,0.14197441935539246,2023-01-06 03:29:50.491029,2023-01-06 03:29:57.459431,0 days 00:00:06.968402,tanh,0.05,2,0.9,0.14197441935539246,,,PRUNED
1916,1916,0.06971430778503418,2023-01-06 03:29:57.566487,2023-01-06 03:30:09.506383,0 days 00:00:11.939896,relu,0.2,3,0.75,0.06971430778503418,,,PRUNED
