,number,value,datetime_start,datetime_complete,duration,params_activation,params_dropout,params_layers,params_shrink,system_attrs_completed_rung_0,system_attrs_completed_rung_1,system_attrs_completed_rung_2,state
1795,1795,0.1413738876581192,2023-01-05 00:55:15.706410,2023-01-05 00:55:24.503333,0 days 00:00:08.796923,tanh,0.25,2,0.9,0.1413738876581192,,,PRUNED
1796,1796,0.16799451410770416,2023-01-05 00:55:24.626528,2023-01-05 00:55:33.461192,0 days 00:00:08.834664,relu,0.35000000000000003,2,0.7,0.16799451410770416,,,PRUNED
1797,1797,0.16415885090827942,2023-01-05 00:55:33.585112,2023-01-05 00:55:42.402177,0 days 00:00:08.817065,tanh,0.4,2,0.75,0.16415885090827942,,,PRUNED
1798,1798,0.1595228612422943,2023-01-05 00:55:42.494510,2023-01-05 00:56:32.587859,0 days 00:00:50.093349,tanh,0.05,3,0.5,0.05180543661117554,,,COMPLETE
1799,1799,0.08848357945680618,2023-01-05 00:56:32.711028,2023-01-05 00:56:48.022187,0 days 00:00:15.311159,sigmoid,0.30000000000000004,2,0.7,0.08848357945680618,,,PRUNED
1800,1800,0.1510421633720398,2023-01-05 00:56:48.131783,2023-01-05 00:56:56.763173,0 days 00:00:08.631390,relu,0.05,2,0.6,0.1510421633720398,,,PRUNED
1801,1801,0.11765685677528381,2023-01-05 00:56:56.880504,2023-01-05 00:57:05.554165,0 days 00:00:08.673661,tanh,0.30000000000000004,2,0.7,0.11765685677528381,,,PRUNED
1802,1802,0.09760360419750214,2023-01-05 00:57:05.646501,2023-01-05 00:57:21.530999,0 days 00:00:15.884498,sigmoid,0.30000000000000004,3,0.7,0.09760360419750214,,,PRUNED
1803,1803,0.1573382169008255,2023-01-05 00:57:21.655614,2023-01-05 00:58:11.362402,0 days 00:00:49.706788,sigmoid,0.05,3,0.5,0.04781988263130188,,,COMPLETE
1804,1804,0.1066160649061203,2023-01-05 00:58:11.496155,2023-01-05 00:58:20.173472,0 days 00:00:08.677317,tanh,0.35000000000000003,2,0.65,0.1066160649061203,,,PRUNED
1805,1805,0.12219353020191193,2023-01-05 00:58:20.297135,2023-01-05 00:58:28.947798,0 days 00:00:08.650663,relu,0.1,2,0.95,0.12219353020191193,,,PRUNED
1806,1806,0.14638353884220123,2023-01-05 00:58:29.066263,2023-01-05 00:59:18.977163,0 days 00:00:49.910900,sigmoid,0.30000000000000004,2,0.7,0.06679262220859528,0.04367859289050102,,COMPLETE
1807,1807,0.17637529969215393,2023-01-05 00:59:19.115995,2023-01-05 01:00:08.795952,0 days 00:00:49.679957,tanh,0.1,3,0.5,0.0601642020046711,,,COMPLETE
1808,1808,0.13441628217697144,2023-01-05 01:00:08.929854,2023-01-05 01:00:17.810504,0 days 00:00:08.880650,tanh,0.4,2,0.6,0.13441628217697144,,,PRUNED
1809,1809,0.1528841257095337,2023-01-05 01:00:17.935771,2023-01-05 01:01:00.740398,0 days 00:00:42.804627,sigmoid,0.30000000000000004,2,0.7,0.07072395831346512,0.0435248427093029,,COMPLETE
1810,1810,0.16559498012065887,2023-01-05 01:01:00.855243,2023-01-05 01:01:09.485811,0 days 00:00:08.630568,relu,0.30000000000000004,2,0.55,0.16559498012065887,,,PRUNED
1811,1811,0.10659869760274887,2023-01-05 01:01:09.585040,2023-01-05 01:01:18.553799,0 days 00:00:08.968759,tanh,0.0,2,0.5,0.10659869760274887,,,PRUNED
1812,1812,0.16001753509044647,2023-01-05 01:01:18.675997,2023-01-05 01:02:04.987506,0 days 00:00:46.311509,tanh,0.05,3,0.5,0.047051820904016495,,,COMPLETE
1813,1813,0.10829898715019226,2023-01-05 01:02:05.121006,2023-01-05 01:02:13.775520,0 days 00:00:08.654514,relu,0.25,2,0.75,0.10829898715019226,,,PRUNED
1814,1814,0.1485239565372467,2023-01-05 01:02:13.898994,2023-01-05 01:02:29.554452,0 days 00:00:15.655458,sigmoid,0.30000000000000004,2,0.7,0.1485239565372467,,,PRUNED
1815,1815,0.047965873032808304,2023-01-05 01:02:29.653617,2023-01-05 01:03:05.492383,0 days 00:00:35.838766,sigmoid,0.30000000000000004,2,0.7,0.07870866358280182,0.047965873032808304,,PRUNED
1816,1816,0.10213325172662735,2023-01-05 01:03:05.608719,2023-01-05 01:03:14.251051,0 days 00:00:08.642332,tanh,0.05,2,0.65,0.10213325172662735,,,PRUNED
1817,1817,0.16336312890052795,2023-01-05 01:03:14.351725,2023-01-05 01:03:23.226757,0 days 00:00:08.875032,relu,0.35000000000000003,2,0.6,0.16336312890052795,,,PRUNED
1818,1818,0.1219639927148819,2023-01-05 01:03:23.341997,2023-01-05 01:03:32.183524,0 days 00:00:08.841527,tanh,0.15000000000000002,4,0.65,0.1219639927148819,,,PRUNED
1819,1819,0.12851057946681976,2023-01-05 01:03:32.298350,2023-01-05 01:03:40.891194,0 days 00:00:08.592844,tanh,0.30000000000000004,2,0.55,0.12851057946681976,,,PRUNED
1820,1820,0.13113681972026825,2023-01-05 01:03:41.018481,2023-01-05 01:03:49.840843,0 days 00:00:08.822362,relu,0.2,2,0.8,0.13113681972026825,,,PRUNED
1821,1821,0.1516394466161728,2023-01-05 01:03:49.943839,2023-01-05 01:03:58.615428,0 days 00:00:08.671589,tanh,0.1,2,0.7,0.1516394466161728,,,PRUNED
1822,1822,0.11200138926506042,2023-01-05 01:03:58.714580,2023-01-05 01:04:07.372202,0 days 00:00:08.657622,relu,0.30000000000000004,2,0.6,0.11200138926506042,,,PRUNED
1823,1823,0.17006166279315948,2023-01-05 01:04:07.486218,2023-01-05 01:04:16.155604,0 days 00:00:08.669386,tanh,0.4,2,0.5,0.17006166279315948,,,PRUNED
1824,1824,0.1736212521791458,2023-01-05 01:04:16.272838,2023-01-05 01:04:59.549194,0 days 00:00:43.276356,sigmoid,0.1,3,0.5,0.05422094091773033,,,COMPLETE
1825,1825,0.15278775990009308,2023-01-05 01:04:59.674367,2023-01-05 01:05:42.294925,0 days 00:00:42.620558,sigmoid,0.30000000000000004,2,0.7,0.05965887010097504,0.04084093123674393,,COMPLETE
1826,1826,0.049841493368148804,2023-01-05 01:05:42.418088,2023-01-05 01:06:18.136768,0 days 00:00:35.718680,sigmoid,0.30000000000000004,2,0.7,0.0687689557671547,0.049841493368148804,,PRUNED
1827,1827,0.1425301432609558,2023-01-05 01:06:18.248636,2023-01-05 01:06:27.095175,0 days 00:00:08.846539,relu,0.1,2,0.9,0.1425301432609558,,,PRUNED
1828,1828,0.05352896824479103,2023-01-05 01:06:27.210988,2023-01-05 01:07:03.075233,0 days 00:00:35.864245,sigmoid,0.30000000000000004,2,0.75,0.07995022088289261,0.05352896824479103,,PRUNED
1829,1829,0.13580887019634247,2023-01-05 01:07:03.184248,2023-01-05 01:07:11.858420,0 days 00:00:08.674172,tanh,0.35000000000000003,2,0.7,0.13580887019634247,,,PRUNED
1830,1830,0.17400674521923065,2023-01-05 01:07:11.977245,2023-01-05 01:07:58.588521,0 days 00:00:46.611276,tanh,0.05,3,0.5,0.05944674462080002,,,COMPLETE
1831,1831,0.18748794496059418,2023-01-05 01:07:58.717018,2023-01-05 01:08:07.362565,0 days 00:00:08.645547,relu,0.25,2,0.6,0.18748794496059418,,,PRUNED
1832,1832,0.10981123149394989,2023-01-05 01:08:07.486634,2023-01-05 01:08:16.161841,0 days 00:00:08.675207,tanh,0.30000000000000004,2,0.6,0.10981123149394989,,,PRUNED
1833,1833,0.12193214893341064,2023-01-05 01:08:16.277971,2023-01-05 01:08:25.177832,0 days 00:00:08.899861,relu,0.05,3,0.65,0.12193214893341064,,,PRUNED
1834,1834,0.16847644746303558,2023-01-05 01:08:25.270645,2023-01-05 01:09:08.211105,0 days 00:00:42.940460,sigmoid,0.30000000000000004,2,0.7,0.06781795620918274,0.047426216304302216,,COMPLETE
1835,1835,0.05024046078324318,2023-01-05 01:09:08.335701,2023-01-05 01:09:44.245785,0 days 00:00:35.910084,sigmoid,0.30000000000000004,2,0.7,0.07541145384311676,0.05024046078324318,,PRUNED
1836,1836,0.14215289056301117,2023-01-05 01:09:44.366782,2023-01-05 01:09:53.029449,0 days 00:00:08.662667,tanh,0.35000000000000003,2,0.7,0.14215289056301117,,,PRUNED
1837,1837,0.05136588588356972,2023-01-05 01:09:53.161939,2023-01-05 01:10:29.209015,0 days 00:00:36.047076,sigmoid,0.30000000000000004,2,0.7,0.07818064093589783,0.05136588588356972,,PRUNED
1838,1838,0.11126367002725601,2023-01-05 01:10:29.324844,2023-01-05 01:10:38.017679,0 days 00:00:08.692835,tanh,0.1,2,0.55,0.11126367002725601,,,PRUNED
1839,1839,0.1947518140077591,2023-01-05 01:10:38.135496,2023-01-05 01:10:46.841655,0 days 00:00:08.706159,relu,0.4,2,0.6,0.1947518140077591,,,PRUNED
1840,1840,0.04963179677724838,2023-01-05 01:10:46.932738,2023-01-05 01:11:22.979914,0 days 00:00:36.047176,sigmoid,0.25,2,0.7,0.0803326964378357,0.04963179677724838,,PRUNED
1841,1841,0.17807430028915405,2023-01-05 01:11:23.091310,2023-01-05 01:12:02.574811,0 days 00:00:39.483501,sigmoid,0.1,3,0.5,0.056650593876838684,,,COMPLETE
1842,1842,0.1377798318862915,2023-01-05 01:12:02.701400,2023-01-05 01:12:11.377223,0 days 00:00:08.675823,tanh,0.30000000000000004,2,0.95,0.1377798318862915,,,PRUNED
1843,1843,0.11503574252128601,2023-01-05 01:12:11.493107,2023-01-05 01:12:20.284883,0 days 00:00:08.791776,relu,0.35000000000000003,2,0.9,0.11503574252128601,,,PRUNED
1844,1844,0.16785801947116852,2023-01-05 01:12:20.400013,2023-01-05 01:12:59.822452,0 days 00:00:39.422439,tanh,0.1,3,0.65,0.05383201315999031,,,COMPLETE
1845,1845,0.053378812968730927,2023-01-05 01:12:59.946014,2023-01-05 01:13:35.736437,0 days 00:00:35.790423,sigmoid,0.30000000000000004,2,0.7,0.08108897507190704,0.053378812968730927,,PRUNED
1846,1846,0.12794141471385956,2023-01-05 01:13:35.836232,2023-01-05 01:13:44.336778,0 days 00:00:08.500546,tanh,0.30000000000000004,2,0.65,0.12794141471385956,,,PRUNED
1847,1847,0.17567630112171173,2023-01-05 01:13:44.666148,2023-01-05 01:14:24.316990,0 days 00:00:39.650842,sigmoid,0.1,3,0.5,0.05482224375009537,,,COMPLETE
1848,1848,0.15219946205615997,2023-01-05 01:14:24.419900,2023-01-05 01:15:13.942545,0 days 00:00:49.522645,sigmoid,0.30000000000000004,2,0.7,0.08044462651014328,0.044077593833208084,,COMPLETE
1849,1849,0.1281062811613083,2023-01-05 01:15:14.076448,2023-01-05 01:15:22.654253,0 days 00:00:08.577805,relu,0.1,2,0.8,0.1281062811613083,,,PRUNED
1850,1850,0.06562169641256332,2023-01-05 01:15:22.910529,2023-01-05 01:15:38.586400,0 days 00:00:15.675871,tanh,0.35000000000000003,2,0.6,0.09035097807645798,0.06562169641256332,,PRUNED
1851,1851,0.10615131258964539,2023-01-05 01:15:38.680000,2023-01-05 01:15:47.385728,0 days 00:00:08.705728,relu,0.4,2,0.5,0.10615131258964539,,,PRUNED
1852,1852,0.15004977583885193,2023-01-05 01:15:47.493219,2023-01-05 01:16:30.571029,0 days 00:00:43.077810,sigmoid,0.30000000000000004,2,0.7,0.06152288615703583,0.04127011448144913,,COMPLETE
1853,1853,0.14377950131893158,2023-01-05 01:16:30.695607,2023-01-05 01:17:16.949743,0 days 00:00:46.254136,sigmoid,0.25,2,0.65,0.07221654802560806,0.03990165889263153,,COMPLETE
1854,1854,0.10343657433986664,2023-01-05 01:17:17.065075,2023-01-05 01:17:25.586576,0 days 00:00:08.521501,tanh,0.0,2,0.6,0.10343657433986664,,,PRUNED
1855,1855,0.14996667206287384,2023-01-05 01:17:25.670140,2023-01-05 01:18:11.687227,0 days 00:00:46.017087,sigmoid,0.30000000000000004,2,0.65,0.0673135295510292,0.043668992817401886,,COMPLETE
1856,1856,0.12268693745136261,2023-01-05 01:18:11.802571,2023-01-05 01:18:20.615717,0 days 00:00:08.813146,tanh,0.30000000000000004,2,0.7,0.12268693745136261,,,PRUNED
1857,1857,0.13625259697437286,2023-01-05 01:18:20.708335,2023-01-05 01:18:29.165063,0 days 00:00:08.456728,relu,0.1,2,0.75,0.13625259697437286,,,PRUNED
1858,1858,0.17596720159053802,2023-01-05 01:18:29.280833,2023-01-05 01:18:37.931283,0 days 00:00:08.650450,tanh,0.05,2,0.6,0.17596720159053802,,,PRUNED
1859,1859,0.15216666460037231,2023-01-05 01:18:38.038422,2023-01-05 01:19:28.058499,0 days 00:00:50.020077,tanh,0.05,3,0.5,0.04497513547539711,,,COMPLETE
1860,1860,0.16003240644931793,2023-01-05 01:19:28.174749,2023-01-05 01:19:36.793239,0 days 00:00:08.618490,relu,0.30000000000000004,3,0.7,0.16003240644931793,,,PRUNED
1861,1861,0.10914333909749985,2023-01-05 01:19:36.875736,2023-01-05 01:19:45.517738,0 days 00:00:08.642002,tanh,0.25,2,0.55,0.10914333909749985,,,PRUNED
1862,1862,0.1586672067642212,2023-01-05 01:19:45.614815,2023-01-05 01:20:28.609858,0 days 00:00:42.995043,sigmoid,0.25,2,0.65,0.06456141173839569,0.04617033153772354,,COMPLETE
1863,1863,0.12580054998397827,2023-01-05 01:20:28.724455,2023-01-05 01:20:44.612079,0 days 00:00:15.887624,sigmoid,0.25,7,0.65,0.12580054998397827,,,PRUNED
1864,1864,0.16300314664840698,2023-01-05 01:20:44.723566,2023-01-05 01:21:41.214017,0 days 00:00:56.490451,tanh,0.05,3,0.65,0.053979650139808655,,,COMPLETE
1865,1865,0.04774263873696327,2023-01-05 01:21:41.337231,2023-01-05 01:22:17.413844,0 days 00:00:36.076613,sigmoid,0.25,2,0.65,0.0701104998588562,0.04774263873696327,,PRUNED
1866,1866,0.10382924973964691,2023-01-05 01:22:17.517371,2023-01-05 01:22:26.221998,0 days 00:00:08.704627,relu,0.35000000000000003,2,0.65,0.10382924973964691,,,PRUNED
1867,1867,0.13112573325634003,2023-01-05 01:22:26.329490,2023-01-05 01:22:34.921550,0 days 00:00:08.592060,tanh,0.4,2,0.65,0.13112573325634003,,,PRUNED
1868,1868,0.16718482971191406,2023-01-05 01:22:35.039150,2023-01-05 01:23:17.962967,0 days 00:00:42.923817,sigmoid,0.25,2,0.65,0.07411423325538635,0.04725994914770126,,COMPLETE
1869,1869,0.10640779882669449,2023-01-05 01:23:18.081214,2023-01-05 01:23:26.584047,0 days 00:00:08.502833,relu,0.30000000000000004,2,0.6,0.10640779882669449,,,PRUNED
1870,1870,0.047704800963401794,2023-01-05 01:23:26.692547,2023-01-05 01:24:02.538643,0 days 00:00:35.846096,sigmoid,0.2,2,0.65,0.08090648800134659,0.047704800963401794,,PRUNED
1871,1871,0.11182565242052078,2023-01-05 01:24:02.628487,2023-01-05 01:24:11.414329,0 days 00:00:08.785842,tanh,0.1,2,0.95,0.11182565242052078,,,PRUNED
1872,1872,0.15248964726924896,2023-01-05 01:24:11.520458,2023-01-05 01:25:01.215632,0 days 00:00:49.695174,sigmoid,0.30000000000000004,2,1.0,0.07315787672996521,0.04575526714324951,,COMPLETE
1873,1873,0.17091962695121765,2023-01-05 01:25:01.339008,2023-01-05 01:25:10.034511,0 days 00:00:08.695503,tanh,0.35000000000000003,2,0.5,0.17091962695121765,,,PRUNED
1874,1874,0.12205028533935547,2023-01-05 01:25:10.152323,2023-01-05 01:25:18.809085,0 days 00:00:08.656762,relu,0.2,2,0.9,0.12205028533935547,,,PRUNED
1875,1875,0.16584385931491852,2023-01-05 01:25:18.926795,2023-01-05 01:25:58.609252,0 days 00:00:39.682457,sigmoid,0.30000000000000004,2,0.75,0.06801212579011917,0.04375667870044708,,COMPLETE
1876,1876,0.1105877161026001,2023-01-05 01:25:58.734632,2023-01-05 01:26:07.288467,0 days 00:00:08.553835,tanh,0.30000000000000004,2,0.6,0.1105877161026001,,,PRUNED
1877,1877,0.15932299196720123,2023-01-05 01:26:07.371958,2023-01-05 01:26:46.926240,0 days 00:00:39.554282,tanh,0.1,3,0.5,0.046712476760149,,,COMPLETE
1878,1878,0.08179550617933273,2023-01-05 01:26:47.038285,2023-01-05 01:27:02.559252,0 days 00:00:15.520967,sigmoid,0.30000000000000004,2,0.65,0.08179550617933273,,,PRUNED
1879,1879,0.13956250250339508,2023-01-05 01:27:02.652229,2023-01-05 01:27:11.333588,0 days 00:00:08.681359,relu,0.4,2,0.55,0.13956250250339508,,,PRUNED
1880,1880,0.18812991678714752,2023-01-05 01:27:11.442633,2023-01-05 01:27:57.881227,0 days 00:00:46.438594,tanh,0.05,3,0.5,0.062427818775177,,,COMPLETE
1881,1881,0.10322660952806473,2023-01-05 01:27:58.013880,2023-01-05 01:28:06.746033,0 days 00:00:08.732153,tanh,0.0,2,0.7,0.10322660952806473,,,PRUNED
1882,1882,0.11107182502746582,2023-01-05 01:28:06.865693,2023-01-05 01:28:15.545410,0 days 00:00:08.679717,relu,0.15000000000000002,2,0.65,0.11107182502746582,,,PRUNED
1883,1883,0.12028384953737259,2023-01-05 01:28:15.663188,2023-01-05 01:28:24.203022,0 days 00:00:08.539834,tanh,0.30000000000000004,2,0.6,0.12028384953737259,,,PRUNED
1884,1884,0.16349120438098907,2023-01-05 01:28:24.303121,2023-01-05 01:29:07.547527,0 days 00:00:43.244406,tanh,0.05,3,0.65,0.048132579773664474,,,COMPLETE
1885,1885,0.1333262175321579,2023-01-05 01:29:07.688892,2023-01-05 01:29:16.241172,0 days 00:00:08.552280,relu,0.1,2,0.8,0.1333262175321579,,,PRUNED
1886,1886,0.2056642770767212,2023-01-05 01:29:16.332541,2023-01-05 01:29:24.998757,0 days 00:00:08.666216,tanh,0.05,2,0.6,0.2056642770767212,,,PRUNED
1887,1887,0.16787844896316528,2023-01-05 01:29:25.091215,2023-01-05 01:30:04.726878,0 days 00:00:39.635663,tanh,0.05,3,0.5,0.054423484951257706,,,COMPLETE
1888,1888,0.16951702535152435,2023-01-05 01:30:04.840856,2023-01-05 01:30:20.427427,0 days 00:00:15.586571,sigmoid,0.30000000000000004,5,0.65,0.16951702535152435,,,PRUNED
1889,1889,0.16713471710681915,2023-01-05 01:30:20.517469,2023-01-05 01:30:29.118851,0 days 00:00:08.601382,tanh,0.35000000000000003,2,0.7,0.16713471710681915,,,PRUNED
1890,1890,0.19053862988948822,2023-01-05 01:30:29.234321,2023-01-05 01:30:37.859853,0 days 00:00:08.625532,relu,0.4,2,0.9,0.19053862988948822,,,PRUNED
1891,1891,0.11735642701387405,2023-01-05 01:30:37.968990,2023-01-05 01:30:46.859172,0 days 00:00:08.890182,tanh,0.25,2,0.75,0.11735642701387405,,,PRUNED
1892,1892,0.17327474057674408,2023-01-05 01:30:46.943292,2023-01-05 01:30:55.450193,0 days 00:00:08.506901,relu,0.30000000000000004,2,0.5,0.17327474057674408,,,PRUNED
1893,1893,0.10472990572452545,2023-01-05 01:30:55.559314,2023-01-05 01:31:11.215638,0 days 00:00:15.656324,tanh,0.35000000000000003,2,0.65,0.0964992493391037,0.10472990572452545,,PRUNED
1894,1894,0.14824862778186798,2023-01-05 01:31:11.314519,2023-01-05 01:31:20.223280,0 days 00:00:08.908761,relu,0.15000000000000002,2,0.55,0.14824862778186798,,,PRUNED
1895,1895,0.11956600844860077,2023-01-05 01:31:20.339732,2023-01-05 01:31:29.063771,0 days 00:00:08.724039,tanh,0.1,2,0.6,0.11956600844860077,,,PRUNED
1896,1896,0.1581137776374817,2023-01-05 01:31:29.173093,2023-01-05 01:32:22.384865,0 days 00:00:53.211772,tanh,0.05,3,0.5,0.04846594110131264,,,COMPLETE
1897,1897,0.1475376933813095,2023-01-05 01:32:22.507322,2023-01-05 01:33:12.420832,0 days 00:00:49.913510,sigmoid,0.25,2,0.65,0.06746137142181396,0.045402299612760544,,COMPLETE
1898,1898,0.10720961540937424,2023-01-05 01:33:12.554491,2023-01-05 01:33:21.072365,0 days 00:00:08.517874,relu,0.4,2,0.65,0.10720961540937424,,,PRUNED
1899,1899,0.06751882284879684,2023-01-05 01:33:21.179556,2023-01-05 01:33:36.787681,0 days 00:00:15.608125,tanh,0.30000000000000004,2,0.6,0.09549197554588318,0.06751882284879684,,PRUNED
1900,1900,0.15816466510295868,2023-01-05 01:33:36.897220,2023-01-05 01:33:45.787176,0 days 00:00:08.889956,tanh,0.35000000000000003,4,0.7,0.15816466510295868,,,PRUNED
1901,1901,0.05064920708537102,2023-01-05 01:33:45.896475,2023-01-05 01:34:21.791706,0 days 00:00:35.895231,sigmoid,0.25,2,0.55,0.07380218803882599,0.05064920708537102,,PRUNED
1902,1902,0.15420496463775635,2023-01-05 01:34:21.910309,2023-01-05 01:35:04.684237,0 days 00:00:42.773928,sigmoid,0.30000000000000004,2,0.7,0.06693045049905777,0.04577071964740753,,COMPLETE
1903,1903,0.1824367344379425,2023-01-05 01:35:04.792434,2023-01-05 01:35:47.782958,0 days 00:00:42.990524,tanh,0.1,3,0.65,0.06201457977294922,,,COMPLETE
1904,1904,0.05183277651667595,2023-01-05 01:35:47.910284,2023-01-05 01:36:23.815733,0 days 00:00:35.905449,sigmoid,0.35000000000000003,3,0.75,0.07529092580080032,0.05183277651667595,,PRUNED
1905,1905,0.15400029718875885,2023-01-05 01:36:23.923846,2023-01-05 01:37:10.157046,0 days 00:00:46.233200,tanh,0.2,2,0.5,0.05008164793252945,,,COMPLETE
1906,1906,0.05277029797434807,2023-01-05 01:37:10.284335,2023-01-05 01:37:45.984462,0 days 00:00:35.700127,sigmoid,0.30000000000000004,2,0.7,0.07409493625164032,0.05277029797434807,,PRUNED
1907,1907,0.1305900514125824,2023-01-05 01:37:46.078924,2023-01-05 01:37:54.612910,0 days 00:00:08.533986,relu,0.25,2,0.5,0.1305900514125824,,,PRUNED
1908,1908,0.053082309663295746,2023-01-05 01:37:54.728276,2023-01-05 01:38:30.523576,0 days 00:00:35.795300,sigmoid,0.2,2,0.7,0.07736632227897644,0.053082309663295746,,PRUNED
1909,1909,0.1595333218574524,2023-01-05 01:38:30.625656,2023-01-05 01:38:39.464542,0 days 00:00:08.838886,tanh,0.05,2,0.8,0.1595333218574524,,,PRUNED
1910,1910,0.15673628449440002,2023-01-05 01:38:39.570835,2023-01-05 01:39:18.991966,0 days 00:00:39.421131,sigmoid,0.5,2,0.75,0.07630926370620728,0.04499051719903946,,COMPLETE
1911,1911,0.07020024955272675,2023-01-05 01:39:19.123491,2023-01-05 01:39:34.596144,0 days 00:00:15.472653,relu,0.30000000000000004,2,0.6,0.09916520863771439,0.07020024955272675,,PRUNED
1912,1912,0.18844716250896454,2023-01-05 01:39:34.692632,2023-01-05 01:40:14.631380,0 days 00:00:39.938748,tanh,0.05,3,0.5,0.06047990173101425,,,COMPLETE
1913,1913,0.10610517114400864,2023-01-05 01:40:14.743236,2023-01-05 01:40:23.356770,0 days 00:00:08.613534,tanh,0.1,2,0.7,0.10610517114400864,,,PRUNED
1914,1914,0.11215388774871826,2023-01-05 01:40:23.466988,2023-01-05 01:40:32.022766,0 days 00:00:08.555778,relu,0.30000000000000004,2,0.6,0.11215388774871826,,,PRUNED
1915,1915,0.342499703168869,2023-01-05 01:40:32.131897,2023-01-05 01:40:41.347595,0 days 00:00:09.215698,tanh,0.5,6,0.9,0.342499703168869,,,PRUNED
1916,1916,0.20940034091472626,2023-01-05 01:40:41.461773,2023-01-05 01:40:50.146388,0 days 00:00:08.684615,relu,0.4,2,0.55,0.20940034091472626,,,PRUNED
1917,1917,0.4029756188392639,2023-01-05 01:40:50.230512,2023-01-05 01:40:59.265667,0 days 00:00:09.035155,tanh,0.35000000000000003,7,0.7,0.4029756188392639,,,PRUNED
1918,1918,0.15266744792461395,2023-01-05 01:40:59.386166,2023-01-05 01:41:15.119463,0 days 00:00:15.733297,sigmoid,0.5,2,0.7,0.15266744792461395,,,PRUNED
1919,1919,0.1698431372642517,2023-01-05 01:41:15.207929,2023-01-05 01:41:24.093960,0 days 00:00:08.886031,tanh,0.30000000000000004,5,0.65,0.1698431372642517,,,PRUNED
1920,1920,0.12463473528623581,2023-01-05 01:41:24.210164,2023-01-05 01:41:33.084933,0 days 00:00:08.874769,relu,0.1,3,0.65,0.12463473528623581,,,PRUNED
1921,1921,0.15928277373313904,2023-01-05 01:41:33.203233,2023-01-05 01:41:42.009623,0 days 00:00:08.806390,tanh,0.35000000000000003,2,0.75,0.15928277373313904,,,PRUNED
1922,1922,0.14326828718185425,2023-01-05 01:41:42.090769,2023-01-05 01:42:31.637558,0 days 00:00:49.546789,tanh,0.1,2,0.5,0.04203837364912033,,,COMPLETE
1923,1923,0.12756189703941345,2023-01-05 01:42:31.759756,2023-01-05 01:42:40.312895,0 days 00:00:08.553139,relu,0.0,2,0.55,0.12756189703941345,,,PRUNED
1924,1924,0.13243085145950317,2023-01-05 01:42:40.422073,2023-01-05 01:42:49.130106,0 days 00:00:08.708033,tanh,0.5,2,0.6,0.13243085145950317,,,PRUNED
1925,1925,0.04993646964430809,2023-01-05 01:42:49.238063,2023-01-05 01:43:25.409774,0 days 00:00:36.171711,sigmoid,0.30000000000000004,2,1.0,0.07214925438165665,0.04993646964430809,,PRUNED
1926,1926,0.1551952213048935,2023-01-05 01:43:25.516036,2023-01-05 01:44:08.185493,0 days 00:00:42.669457,sigmoid,0.35000000000000003,2,0.7,0.07115941494703293,0.046701472252607346,,COMPLETE
1927,1927,0.1301591396331787,2023-01-05 01:44:08.302347,2023-01-05 01:44:16.864058,0 days 00:00:08.561711,relu,0.35000000000000003,2,0.6,0.1301591396331787,,,PRUNED
1928,1928,0.14752152562141418,2023-01-05 01:44:16.980383,2023-01-05 01:44:25.914371,0 days 00:00:08.933988,tanh,0.30000000000000004,2,0.5,0.14752152562141418,,,PRUNED
1929,1929,0.08758512884378433,2023-01-05 01:44:26.054654,2023-01-05 01:44:41.670484,0 days 00:00:15.615830,sigmoid,0.5,2,0.65,0.08758512884378433,,,PRUNED
1930,1930,0.1073390319943428,2023-01-05 01:44:41.771115,2023-01-05 01:44:50.319823,0 days 00:00:08.548708,relu,0.1,2,0.6,0.1073390319943428,,,PRUNED
1931,1931,0.08254717290401459,2023-01-05 01:44:50.428780,2023-01-05 01:45:05.926970,0 days 00:00:15.498190,sigmoid,0.30000000000000004,2,0.7,0.08254717290401459,,,PRUNED
1932,1932,0.16694770753383636,2023-01-05 01:45:06.035983,2023-01-05 01:45:48.814117,0 days 00:00:42.778134,tanh,0.1,2,0.5,0.05081601440906525,,,COMPLETE
1933,1933,0.13042525947093964,2023-01-05 01:45:48.937318,2023-01-05 01:45:57.431851,0 days 00:00:08.494533,tanh,0.4,2,0.95,0.13042525947093964,,,PRUNED
1934,1934,0.16729260981082916,2023-01-05 01:45:57.512310,2023-01-05 01:46:43.579614,0 days 00:00:46.067304,tanh,0.2,2,0.5,0.05211976543068886,,,COMPLETE
1935,1935,0.11522552371025085,2023-01-05 01:46:43.705915,2023-01-05 01:46:52.518806,0 days 00:00:08.812891,tanh,0.05,2,0.9,0.11522552371025085,,,PRUNED
1936,1936,0.11868652701377869,2023-01-05 01:46:52.626765,2023-01-05 01:47:01.293138,0 days 00:00:08.666373,relu,0.30000000000000004,2,0.65,0.11868652701377869,,,PRUNED
1937,1937,0.14207887649536133,2023-01-05 01:47:01.409704,2023-01-05 01:47:10.034142,0 days 00:00:08.624438,tanh,0.25,2,0.7,0.14207887649536133,,,PRUNED
1938,1938,0.053542133420705795,2023-01-05 01:47:10.140087,2023-01-05 01:47:46.405361,0 days 00:00:36.265274,sigmoid,0.35000000000000003,2,0.65,0.07973585277795792,0.053542133420705795,,PRUNED
1939,1939,0.3191660940647125,2023-01-05 01:47:46.526240,2023-01-05 01:47:55.463599,0 days 00:00:08.937359,relu,0.2,5,0.55,0.3191660940647125,,,PRUNED
