,number,value,datetime_start,datetime_complete,duration,params_activation,params_dropout,params_layers,params_shrink,system_attrs_completed_rung_0,system_attrs_completed_rung_1,system_attrs_completed_rung_2,state
708,708,0.9832864999771118,2022-12-28 13:14:52.178332,2022-12-28 13:18:31.899333,0 days 00:03:39.721001,tanh,0.1,4,0.7,0.988242506980896,,,COMPLETE
709,709,0.9688230752944946,2022-12-28 13:15:19.363035,2022-12-28 13:16:21.566548,0 days 00:01:02.203513,sigmoid,0.25,3,0.95,0.9688230752944946,,,PRUNED
710,710,0.9841214418411255,2022-12-28 13:15:33.503880,2022-12-28 13:17:28.740899,0 days 00:01:55.237019,sigmoid,0.25,3,0.95,0.9725306034088135,0.9841214418411255,,PRUNED
711,711,0.9816780686378479,2022-12-28 13:15:36.740821,2022-12-28 13:19:15.382841,0 days 00:03:38.642020,tanh,0.1,4,0.7,0.9875596761703491,,,COMPLETE
712,712,0.9804194569587708,2022-12-28 13:15:49.499410,2022-12-28 13:17:42.248171,0 days 00:01:52.748761,sigmoid,0.25,3,0.95,0.9718323349952698,0.9804194569587708,,PRUNED
713,713,0.9846900105476379,2022-12-28 13:16:00.031981,2022-12-28 13:19:39.918134,0 days 00:03:39.886153,sigmoid,0.25,3,0.65,0.9719601273536682,0.9877455234527588,,COMPLETE
714,714,0.980736255645752,2022-12-28 13:16:20.936976,2022-12-28 13:18:17.269999,0 days 00:01:56.333023,relu,0.1,5,0.7,0.980736255645752,,,PRUNED
715,715,0.986230731010437,2022-12-28 13:16:22.104036,2022-12-28 13:18:17.779461,0 days 00:01:55.675425,sigmoid,0.25,3,0.65,0.9752917289733887,0.986230731010437,,PRUNED
716,716,0.9705225825309753,2022-12-28 13:16:26.064634,2022-12-28 13:17:27.074385,0 days 00:01:01.009751,sigmoid,0.25,3,0.65,0.9705225825309753,,,PRUNED
717,717,0.9678490161895752,2022-12-28 13:16:41.100617,2022-12-28 13:17:40.273378,0 days 00:00:59.172761,sigmoid,0.25,2,1.0,0.9678490161895752,,,PRUNED
718,718,0.9833670258522034,2022-12-28 13:16:49.710442,2022-12-28 13:18:42.750193,0 days 00:01:53.039751,sigmoid,0.25,3,1.0,0.9724027514457703,0.9833670258522034,,PRUNED
719,719,0.9850146770477295,2022-12-28 13:17:12.535176,2022-12-28 13:19:02.383033,0 days 00:01:49.847857,sigmoid,0.25,3,1.0,0.9738768935203552,0.9850146770477295,,PRUNED
720,720,0.9869285821914673,2022-12-28 13:17:27.586851,2022-12-28 13:21:30.738332,0 days 00:04:03.151481,sigmoid,0.25,3,0.95,0.9747756123542786,0.9869844913482666,,COMPLETE
721,721,0.9705508947372437,2022-12-28 13:17:29.212328,2022-12-28 13:18:28.135914,0 days 00:00:58.923586,sigmoid,0.25,3,1.0,0.9705508947372437,,,PRUNED
722,722,0.986007034778595,2022-12-28 13:17:40.714778,2022-12-28 13:21:46.477630,0 days 00:04:05.762852,relu,0.45,5,0.7,0.9863707423210144,,,COMPLETE
723,723,0.9696657061576843,2022-12-28 13:17:42.689573,2022-12-28 13:18:43.715070,0 days 00:01:01.025497,sigmoid,0.30000000000000004,3,1.0,0.9696657061576843,,,PRUNED
724,724,0.9865299463272095,2022-12-28 13:18:18.158807,2022-12-28 13:22:27.091529,0 days 00:04:08.932722,relu,0.45,3,0.7,0.9872771501541138,,,COMPLETE
725,725,0.9857782125473022,2022-12-28 13:18:18.333965,2022-12-28 13:20:11.070446,0 days 00:01:52.736481,sigmoid,0.4,3,1.0,0.9728336334228516,0.9857782125473022,,PRUNED
726,726,0.9679355025291443,2022-12-28 13:18:28.587324,2022-12-28 13:19:27.923239,0 days 00:00:59.335915,tanh,0.4,3,1.0,0.9679355025291443,,,PRUNED
727,727,0.9853074550628662,2022-12-28 13:18:32.436821,2022-12-28 13:22:08.934029,0 days 00:03:36.497208,relu,0.45,3,0.75,0.9854640364646912,,,COMPLETE
728,728,0.9713947176933289,2022-12-28 13:18:43.194597,2022-12-28 13:19:44.297112,0 days 00:01:01.102515,tanh,0.30000000000000004,3,0.95,0.9713947176933289,,,PRUNED
729,729,0.9818739295005798,2022-12-28 13:18:44.290593,2022-12-28 13:20:39.518287,0 days 00:01:55.227694,relu,0.45,3,0.75,0.9818739295005798,,,PRUNED
730,730,0.9851202368736267,2022-12-28 13:18:49.136000,2022-12-28 13:20:43.192625,0 days 00:01:54.056625,tanh,0.4,3,1.0,0.9732144474983215,0.9851202368736267,,PRUNED
731,731,0.9711217880249023,2022-12-28 13:19:02.814425,2022-12-28 13:20:02.079273,0 days 00:00:59.264848,tanh,0.4,3,0.95,0.9711217880249023,,,PRUNED
732,732,0.9807182550430298,2022-12-28 13:19:16.030430,2022-12-28 13:21:10.981876,0 days 00:01:54.951446,tanh,0.4,3,0.95,0.9724485874176025,0.9807182550430298,,PRUNED
733,733,0.9662230610847473,2022-12-28 13:19:28.356632,2022-12-28 13:20:28.851597,0 days 00:01:00.494965,tanh,0.30000000000000004,3,0.95,0.9662230610847473,,,PRUNED
734,734,0.9848695993423462,2022-12-28 13:19:40.380554,2022-12-28 13:21:35.846973,0 days 00:01:55.466419,relu,0.45,3,0.75,0.9848695993423462,,,PRUNED
735,735,0.9794189929962158,2022-12-28 13:19:44.715491,2022-12-28 13:23:28.429263,0 days 00:03:43.713772,relu,0.45,5,0.65,0.9870129227638245,,,COMPLETE
736,736,0.9835906028747559,2022-12-28 13:20:02.530682,2022-12-28 13:21:57.970069,0 days 00:01:55.439387,relu,0.45,5,0.75,0.9835906028747559,,,PRUNED
737,737,0.9849590063095093,2022-12-28 13:20:11.590919,2022-12-28 13:22:06.328661,0 days 00:01:54.737742,relu,0.45,3,0.75,0.9849590063095093,,,PRUNED
738,738,0.9858683943748474,2022-12-28 13:20:29.290998,2022-12-28 13:22:22.718554,0 days 00:01:53.427556,tanh,0.35000000000000003,3,0.6,0.9732521772384644,0.9858683943748474,,PRUNED
739,739,0.9860399961471558,2022-12-28 13:20:39.970697,2022-12-28 13:24:43.058066,0 days 00:04:03.087369,relu,0.45,3,0.65,0.9864528775215149,,,COMPLETE
740,740,0.9872019290924072,2022-12-28 13:20:43.689076,2022-12-28 13:24:43.496464,0 days 00:03:59.807388,relu,0.45,3,0.65,0.9873319864273071,,,COMPLETE
741,741,0.9701566100120544,2022-12-28 13:21:11.454305,2022-12-28 13:22:10.329296,0 days 00:00:58.874991,sigmoid,0.35000000000000003,2,0.85,0.9701566100120544,,,PRUNED
742,742,0.983910322189331,2022-12-28 13:21:31.315856,2022-12-28 13:23:21.172672,0 days 00:01:49.856816,sigmoid,0.35000000000000003,3,0.95,0.9740071892738342,0.983910322189331,,PRUNED
743,743,0.9844399690628052,2022-12-28 13:21:36.283369,2022-12-28 13:23:27.131084,0 days 00:01:50.847715,sigmoid,0.35000000000000003,3,0.95,0.9723830819129944,0.9844399690628052,,PRUNED
744,744,0.9705107808113098,2022-12-28 13:21:46.953061,2022-12-28 13:22:44.833649,0 days 00:00:57.880588,sigmoid,0.35000000000000003,3,0.95,0.9705107808113098,,,PRUNED
745,745,0.9878174662590027,2022-12-28 13:21:58.500550,2022-12-28 13:26:02.266036,0 days 00:04:03.765486,sigmoid,0.45,3,0.95,0.9727712869644165,0.9882287979125977,,COMPLETE
746,746,0.9676588177680969,2022-12-28 13:22:06.777069,2022-12-28 13:23:07.093871,0 days 00:01:00.316802,sigmoid,0.45,3,0.95,0.9676588177680969,,,PRUNED
747,747,0.9854344725608826,2022-12-28 13:22:09.406458,2022-12-28 13:26:08.398607,0 days 00:03:58.992149,sigmoid,0.05,3,0.65,0.9858664274215698,,,COMPLETE
748,748,0.9826757311820984,2022-12-28 13:22:10.737666,2022-12-28 13:24:00.519417,0 days 00:01:49.781751,sigmoid,0.35000000000000003,6,0.95,0.9743694067001343,0.9826757311820984,,PRUNED
749,749,0.9600440859794617,2022-12-28 13:22:23.170964,2022-12-28 13:23:27.911794,0 days 00:01:04.740830,sigmoid,0.45,6,0.95,0.9600440859794617,,,PRUNED
750,750,0.971199095249176,2022-12-28 13:22:27.621009,2022-12-28 13:23:29.821528,0 days 00:01:02.200519,sigmoid,0.45,6,0.95,0.971199095249176,,,PRUNED
751,751,0.9692071676254272,2022-12-28 13:22:45.281054,2022-12-28 13:23:43.037536,0 days 00:00:57.756482,sigmoid,0.45,6,0.95,0.9692071676254272,,,PRUNED
752,752,0.9713341593742371,2022-12-28 13:23:07.539280,2022-12-28 13:24:06.184565,0 days 00:00:58.645285,sigmoid,0.25,6,0.95,0.9713341593742371,,,PRUNED
753,753,0.9681817889213562,2022-12-28 13:23:21.660114,2022-12-28 13:24:21.868818,0 days 00:01:00.208704,sigmoid,0.25,6,0.95,0.9681817889213562,,,PRUNED
754,754,0.9847344756126404,2022-12-28 13:23:27.685587,2022-12-28 13:25:20.713282,0 days 00:01:53.027695,sigmoid,0.05,3,0.65,0.9847344756126404,,,PRUNED
755,755,0.97124844789505,2022-12-28 13:23:28.569391,2022-12-28 13:24:36.207844,0 days 00:01:07.638453,sigmoid,0.25,3,0.75,0.97124844789505,,,PRUNED
756,756,0.986607015132904,2022-12-28 13:23:29.156925,2022-12-28 13:27:34.563899,0 days 00:04:05.406974,relu,0.5,3,0.65,0.9874961376190186,,,COMPLETE
757,757,0.9697287082672119,2022-12-28 13:23:30.698325,2022-12-28 13:24:35.074814,0 days 00:01:04.376489,sigmoid,0.25,3,0.75,0.9697287082672119,,,PRUNED
758,758,0.9836288690567017,2022-12-28 13:23:43.497954,2022-12-28 13:25:35.295531,0 days 00:01:51.797577,sigmoid,0.05,3,0.65,0.9836288690567017,,,PRUNED
759,759,0.9870964288711548,2022-12-28 13:24:00.971828,2022-12-28 13:28:05.201743,0 days 00:04:04.229915,sigmoid,0.25,3,0.8,0.9740540385246277,0.9875702857971191,,COMPLETE
760,760,0.9702132344245911,2022-12-28 13:24:06.655993,2022-12-28 13:25:06.589449,0 days 00:00:59.933456,sigmoid,0.2,3,0.85,0.9702132344245911,,,PRUNED
761,761,0.9835399389266968,2022-12-28 13:24:22.297207,2022-12-28 13:26:11.301243,0 days 00:01:49.004036,tanh,0.30000000000000004,3,0.6,0.9725768566131592,0.9835399389266968,,PRUNED
762,762,0.9841553568840027,2022-12-28 13:24:35.524223,2022-12-28 13:26:25.436088,0 days 00:01:49.911865,tanh,0.2,3,0.6,0.9738064408302307,0.9841553568840027,,PRUNED
763,763,0.9690374135971069,2022-12-28 13:24:36.814395,2022-12-28 13:25:37.545575,0 days 00:01:00.731180,tanh,0.30000000000000004,3,0.6,0.9690374135971069,,,PRUNED
764,764,0.9862684607505798,2022-12-28 13:24:43.620577,2022-12-28 13:28:51.596894,0 days 00:04:07.976317,tanh,0.30000000000000004,3,0.6,0.9730570912361145,0.9868010878562927,,COMPLETE
765,765,0.984442949295044,2022-12-28 13:24:44.179084,2022-12-28 13:26:35.483215,0 days 00:01:51.304131,relu,0.45,3,0.65,0.984442949295044,,,PRUNED
766,766,0.9691441059112549,2022-12-28 13:25:07.106919,2022-12-28 13:26:08.029272,0 days 00:01:00.922353,tanh,0.30000000000000004,3,0.6,0.9691441059112549,,,PRUNED
767,767,0.9709286093711853,2022-12-28 13:25:21.184710,2022-12-28 13:26:18.718983,0 days 00:00:57.534273,tanh,0.30000000000000004,3,0.6,0.9709286093711853,,,PRUNED
768,768,0.9818071722984314,2022-12-28 13:25:35.722920,2022-12-28 13:27:26.528599,0 days 00:01:50.805679,tanh,0.30000000000000004,3,0.6,0.9736213684082031,0.9818071722984314,,PRUNED
769,769,0.9698823094367981,2022-12-28 13:25:38.072053,2022-12-28 13:26:38.199686,0 days 00:01:00.127633,tanh,0.30000000000000004,3,0.8,0.9698823094367981,,,PRUNED
770,770,0.9807509779930115,2022-12-28 13:26:02.764489,2022-12-28 13:27:55.893278,0 days 00:01:53.128789,relu,0.45,3,0.65,0.9807509779930115,,,PRUNED
771,771,0.9811276197433472,2022-12-28 13:26:08.911072,2022-12-28 13:28:05.315847,0 days 00:01:56.404775,relu,0.45,3,0.65,0.9811276197433472,,,PRUNED
772,772,0.9681465029716492,2022-12-28 13:26:08.912073,2022-12-28 13:27:10.580112,0 days 00:01:01.668039,tanh,0.25,3,0.95,0.9681465029716492,,,PRUNED
773,773,0.9876819849014282,2022-12-28 13:26:11.717621,2022-12-28 13:30:16.397949,0 days 00:04:04.680328,relu,0.45,3,0.65,0.9882659316062927,,,COMPLETE
774,774,0.9819621443748474,2022-12-28 13:26:19.235453,2022-12-28 13:28:09.117300,0 days 00:01:49.881847,relu,0.45,3,0.65,0.9819621443748474,,,PRUNED
775,775,0.969422459602356,2022-12-28 13:26:25.894504,2022-12-28 13:27:27.195204,0 days 00:01:01.300700,sigmoid,0.25,5,0.95,0.969422459602356,,,PRUNED
776,776,0.9840942025184631,2022-12-28 13:26:35.917609,2022-12-28 13:28:31.734848,0 days 00:01:55.817239,relu,0.45,6,0.65,0.9840942025184631,,,PRUNED
777,777,0.9795196056365967,2022-12-28 13:26:38.687128,2022-12-28 13:28:35.559325,0 days 00:01:56.872197,relu,0.45,6,0.65,0.9795196056365967,,,PRUNED
778,778,0.9824429750442505,2022-12-28 13:27:11.094580,2022-12-28 13:29:02.822093,0 days 00:01:51.727513,relu,0.45,3,0.95,0.9824429750442505,,,PRUNED
779,779,0.9654878377914429,2022-12-28 13:27:27.009035,2022-12-28 13:28:26.458054,0 days 00:00:59.449019,sigmoid,0.25,2,0.95,0.9654878377914429,,,PRUNED
780,780,0.9843437075614929,2022-12-28 13:27:27.658626,2022-12-28 13:29:21.795340,0 days 00:01:54.136714,relu,0.5,6,0.65,0.9843437075614929,,,PRUNED
781,781,0.9674959182739258,2022-12-28 13:27:35.104389,2022-12-28 13:28:33.627567,0 days 00:00:58.523178,sigmoid,0.25,2,0.95,0.9674959182739258,,,PRUNED
782,782,0.9866920709609985,2022-12-28 13:27:56.358701,2022-12-28 13:32:02.131023,0 days 00:04:05.772322,relu,0.5,3,0.65,0.9876024127006531,,,COMPLETE
783,783,0.9852230548858643,2022-12-28 13:28:05.825310,2022-12-28 13:32:14.351124,0 days 00:04:08.525814,relu,0.5,3,0.65,0.9856090545654297,,,COMPLETE
784,784,0.986887514591217,2022-12-28 13:28:06.319759,2022-12-28 13:32:13.901715,0 days 00:04:07.581956,relu,0.5,3,0.65,0.9869571924209595,,,COMPLETE
785,785,0.970526933670044,2022-12-28 13:28:09.523668,2022-12-28 13:29:09.729372,0 days 00:01:00.205704,sigmoid,0.25,3,0.8,0.970526933670044,,,PRUNED
786,786,0.9688732028007507,2022-12-28 13:28:26.927481,2022-12-28 13:29:25.632825,0 days 00:00:58.705344,sigmoid,0.25,3,0.7,0.9688732028007507,,,PRUNED
787,787,0.985678493976593,2022-12-28 13:28:32.173246,2022-12-28 13:32:42.657847,0 days 00:04:10.484601,relu,0.5,3,0.65,0.9855183362960815,,,COMPLETE
788,788,0.9826862812042236,2022-12-28 13:28:34.028931,2022-12-28 13:30:27.448992,0 days 00:01:53.420061,relu,0.5,3,0.65,0.9826862812042236,,,PRUNED
789,789,0.9838547110557556,2022-12-28 13:28:36.150862,2022-12-28 13:30:31.106313,0 days 00:01:54.955451,relu,0.5,3,0.65,0.9838547110557556,,,PRUNED
790,790,0.9853911995887756,2022-12-28 13:28:52.053312,2022-12-28 13:30:47.397118,0 days 00:01:55.343806,sigmoid,0.25,3,0.7,0.9727687835693359,0.9853911995887756,,PRUNED
791,791,0.9838910698890686,2022-12-28 13:29:03.256488,2022-12-28 13:30:59.105756,0 days 00:01:55.849268,relu,0.5,3,0.65,0.9838910698890686,,,PRUNED
792,792,0.9667576551437378,2022-12-28 13:29:10.226823,2022-12-28 13:30:10.325433,0 days 00:01:00.098610,sigmoid,0.25,3,0.7,0.9667576551437378,,,PRUNED
793,793,0.9882845282554626,2022-12-28 13:29:22.249753,2022-12-28 13:33:28.909875,0 days 00:04:06.660122,relu,0.5,3,0.7,0.988030731678009,,,COMPLETE
794,794,0.9811810255050659,2022-12-28 13:29:26.161306,2022-12-28 13:33:07.484405,0 days 00:03:41.323099,relu,0.5,3,0.7,0.9859308004379272,,,COMPLETE
795,795,0.9845806956291199,2022-12-28 13:30:10.781848,2022-12-28 13:32:06.649127,0 days 00:01:55.867279,relu,0.5,3,0.7,0.9845806956291199,,,PRUNED
796,796,0.9839449524879456,2022-12-28 13:30:16.977475,2022-12-28 13:33:55.356905,0 days 00:03:38.379430,sigmoid,0.25,3,0.8,0.9733182191848755,0.9870015978813171,,COMPLETE
797,797,0.9814911484718323,2022-12-28 13:30:27.906407,2022-12-28 13:32:20.131373,0 days 00:01:52.224966,relu,0.5,3,0.65,0.9814911484718323,,,PRUNED
798,798,0.9874585866928101,2022-12-28 13:30:31.632792,2022-12-28 13:34:40.352785,0 days 00:04:08.719993,sigmoid,0.25,3,0.9,0.9756157398223877,0.9876726865768433,,COMPLETE
799,799,0.9685490727424622,2022-12-28 13:30:47.896571,2022-12-28 13:31:51.850682,0 days 00:01:03.954111,sigmoid,0.25,3,0.8,0.9685490727424622,,,PRUNED
800,800,0.9716410636901855,2022-12-28 13:30:59.647247,2022-12-28 13:32:01.175155,0 days 00:01:01.527908,sigmoid,0.25,3,0.75,0.9716410636901855,,,PRUNED
801,801,0.983272135257721,2022-12-28 13:31:52.336123,2022-12-28 13:33:42.783481,0 days 00:01:50.447358,relu,0.5,3,0.65,0.983272135257721,,,PRUNED
802,802,0.9826115369796753,2022-12-28 13:32:01.639578,2022-12-28 13:35:36.508814,0 days 00:03:34.869236,relu,0.5,2,0.65,0.9855085015296936,,,COMPLETE
803,803,0.9712076783180237,2022-12-28 13:32:02.699539,2022-12-28 13:33:00.245830,0 days 00:00:57.546291,sigmoid,0.25,3,0.9,0.9712076783180237,,,PRUNED
804,804,0.9872064590454102,2022-12-28 13:32:07.061501,2022-12-28 13:36:10.056299,0 days 00:04:02.994798,sigmoid,0.25,3,0.9,0.9765169620513916,0.9873746633529663,,COMPLETE
805,805,0.9827460646629333,2022-12-28 13:32:14.463225,2022-12-28 13:34:09.988199,0 days 00:01:55.524974,relu,0.5,3,0.65,0.9827460646629333,,,PRUNED
806,806,0.9695262908935547,2022-12-28 13:32:15.157856,2022-12-28 13:33:17.918883,0 days 00:01:02.761027,sigmoid,0.25,3,0.9,0.9695262908935547,,,PRUNED
807,807,0.9796704649925232,2022-12-28 13:32:20.549755,2022-12-28 13:36:01.649658,0 days 00:03:41.099903,relu,0.5,3,0.65,0.986028254032135,,,COMPLETE
808,808,0.9829979538917542,2022-12-28 13:32:43.093242,2022-12-28 13:34:32.837955,0 days 00:01:49.744713,relu,0.5,2,0.65,0.9829979538917542,,,PRUNED
809,809,0.9716861248016357,2022-12-28 13:33:00.688231,2022-12-28 13:34:00.866911,0 days 00:01:00.178680,sigmoid,0.25,3,0.8,0.9716861248016357,,,PRUNED
810,810,0.9698503017425537,2022-12-28 13:33:07.934816,2022-12-28 13:34:06.365908,0 days 00:00:58.431092,sigmoid,0.25,3,0.95,0.9698503017425537,,,PRUNED
811,811,0.9686403870582581,2022-12-28 13:33:18.424344,2022-12-28 13:34:19.418765,0 days 00:01:00.994421,sigmoid,0.25,3,0.8,0.9686403870582581,,,PRUNED
812,812,0.985218346118927,2022-12-28 13:33:29.374298,2022-12-28 13:35:20.618375,0 days 00:01:51.244077,relu,0.5,2,0.65,0.985218346118927,,,PRUNED
813,813,0.9857140779495239,2022-12-28 13:33:43.219877,2022-12-28 13:35:36.083427,0 days 00:01:52.863550,sigmoid,0.25,3,0.8,0.9722682237625122,0.9857140779495239,,PRUNED
814,814,0.9821329712867737,2022-12-28 13:33:55.839344,2022-12-28 13:37:29.698649,0 days 00:03:33.859305,relu,0.5,2,0.65,0.98626708984375,,,COMPLETE
815,815,0.968360185623169,2022-12-28 13:34:01.357356,2022-12-28 13:35:00.594180,0 days 00:00:59.236824,sigmoid,0.2,3,0.95,0.968360185623169,,,PRUNED
816,816,0.9709749817848206,2022-12-28 13:34:06.861359,2022-12-28 13:35:08.569425,0 days 00:01:01.708066,sigmoid,0.2,3,0.95,0.9709749817848206,,,PRUNED
817,817,0.9846275448799133,2022-12-28 13:34:10.453622,2022-12-28 13:36:04.358117,0 days 00:01:53.904495,relu,0.5,2,0.65,0.9846275448799133,,,PRUNED
818,818,0.9818269610404968,2022-12-28 13:34:19.853162,2022-12-28 13:36:09.681957,0 days 00:01:49.828795,relu,0.5,2,0.65,0.9818269610404968,,,PRUNED
819,819,0.9841405749320984,2022-12-28 13:34:33.287363,2022-12-28 13:36:19.230632,0 days 00:01:45.943269,relu,0.5,3,0.65,0.9841405749320984,,,PRUNED
820,820,0.9861106276512146,2022-12-28 13:34:40.802193,2022-12-28 13:38:47.284659,0 days 00:04:06.482466,sigmoid,0.2,3,0.9,0.9727576971054077,0.9868177771568298,,COMPLETE
821,821,0.9850754737854004,2022-12-28 13:35:01.012560,2022-12-28 13:39:04.464526,0 days 00:04:03.451966,relu,0.5,3,0.65,0.9857072830200195,,,COMPLETE
822,822,0.9702582955360413,2022-12-28 13:35:09.006822,2022-12-28 13:36:09.569855,0 days 00:01:00.563033,sigmoid,0.25,3,0.9,0.9702582955360413,,,PRUNED
823,823,0.9807355999946594,2022-12-28 13:35:21.082796,2022-12-28 13:37:08.445342,0 days 00:01:47.362546,sigmoid,0.25,3,0.9,0.9747909903526306,0.9807355999946594,,PRUNED
824,824,0.9807060360908508,2022-12-28 13:35:36.655947,2022-12-28 13:39:20.507101,0 days 00:03:43.851154,relu,0.5,3,0.65,0.9860584735870361,,,COMPLETE
825,825,0.9631538391113281,2022-12-28 13:35:37.230469,2022-12-28 13:36:35.998862,0 days 00:00:58.768393,sigmoid,0.45,3,0.9,0.9631538391113281,,,PRUNED
826,826,0.9840695858001709,2022-12-28 13:36:02.115081,2022-12-28 13:37:54.483679,0 days 00:01:52.368598,relu,0.5,3,0.65,0.9840695858001709,,,PRUNED
827,827,0.9660620093345642,2022-12-28 13:36:04.792512,2022-12-28 13:37:05.536699,0 days 00:01:00.744187,sigmoid,0.25,3,0.9,0.9660620093345642,,,PRUNED
828,828,0.9820185899734497,2022-12-28 13:36:10.285506,2022-12-28 13:39:55.864729,0 days 00:03:45.579223,sigmoid,0.25,3,0.9,0.9721336960792542,0.9865720272064209,,COMPLETE
829,829,0.9773496985435486,2022-12-28 13:36:10.290510,2022-12-28 13:38:09.852650,0 days 00:01:59.562140,relu,0.5,3,0.65,0.9773496985435486,,,PRUNED
830,830,0.9809229969978333,2022-12-28 13:36:11.102247,2022-12-28 13:39:53.674739,0 days 00:03:42.572492,relu,0.5,3,0.65,0.9857998490333557,,,COMPLETE
831,831,0.9847380518913269,2022-12-28 13:36:20.102423,2022-12-28 13:38:14.003420,0 days 00:01:53.900997,relu,0.5,3,0.65,0.9847380518913269,,,PRUNED
832,832,0.9848994016647339,2022-12-28 13:36:36.439262,2022-12-28 13:40:14.476635,0 days 00:03:38.037373,relu,0.5,3,0.65,0.9882962107658386,,,COMPLETE
833,833,0.9809578657150269,2022-12-28 13:37:06.013132,2022-12-28 13:39:01.251608,0 days 00:01:55.238476,relu,0.5,3,0.65,0.9809578657150269,,,PRUNED
834,834,0.967902660369873,2022-12-28 13:37:08.851710,2022-12-28 13:38:11.782403,0 days 00:01:02.930693,sigmoid,0.2,3,0.9,0.967902660369873,,,PRUNED
835,835,0.9696102142333984,2022-12-28 13:37:30.172080,2022-12-28 13:38:29.920883,0 days 00:00:59.748803,sigmoid,0.2,3,0.9,0.9696102142333984,,,PRUNED
836,836,0.9678391814231873,2022-12-28 13:37:54.923079,2022-12-28 13:38:54.360090,0 days 00:00:59.437011,sigmoid,0.2,3,0.85,0.9678391814231873,,,PRUNED
837,837,0.98483806848526,2022-12-28 13:38:10.316071,2022-12-28 13:40:00.748164,0 days 00:01:50.432093,relu,0.5,3,0.65,0.98483806848526,,,PRUNED
838,838,0.9665607810020447,2022-12-28 13:38:12.233813,2022-12-28 13:39:12.592909,0 days 00:01:00.359096,sigmoid,0.25,3,0.85,0.9665607810020447,,,PRUNED
839,839,0.9852369427680969,2022-12-28 13:38:14.492865,2022-12-28 13:41:53.558662,0 days 00:03:39.065797,sigmoid,0.25,3,0.9,0.9733743667602539,0.9876986742019653,,COMPLETE
840,840,0.9879260659217834,2022-12-28 13:38:30.382302,2022-12-28 13:42:32.493034,0 days 00:04:02.110732,sigmoid,0.25,3,0.85,0.9722089171409607,0.9887344837188721,,COMPLETE
841,841,0.9846108555793762,2022-12-28 13:38:47.828154,2022-12-28 13:40:43.894363,0 days 00:01:56.066209,relu,0.5,8,0.65,0.9846108555793762,,,PRUNED
842,842,0.9706563353538513,2022-12-28 13:38:54.783474,2022-12-28 13:39:54.389389,0 days 00:00:59.605915,sigmoid,0.25,3,0.85,0.9706563353538513,,,PRUNED
843,843,0.9813794493675232,2022-12-28 13:39:01.737049,2022-12-28 13:42:40.161005,0 days 00:03:38.423956,relu,0.5,3,0.65,0.9873331189155579,,,COMPLETE
844,844,0.9860733151435852,2022-12-28 13:39:04.903925,2022-12-28 13:40:56.143493,0 days 00:01:51.239568,sigmoid,0.25,3,0.85,0.9722033143043518,0.9860733151435852,,PRUNED
845,845,0.9822794795036316,2022-12-28 13:39:13.080352,2022-12-28 13:41:00.123108,0 days 00:01:47.042756,sigmoid,0.25,3,0.85,0.9732182621955872,0.9822794795036316,,PRUNED
846,846,0.9689540266990662,2022-12-28 13:39:20.978531,2022-12-28 13:40:17.978817,0 days 00:00:57.000286,sigmoid,0.25,3,0.85,0.9689540266990662,,,PRUNED
847,847,0.9856029748916626,2022-12-28 13:39:54.209225,2022-12-28 13:43:57.338642,0 days 00:04:03.129417,relu,0.25,3,0.8,0.9865140914916992,,,COMPLETE
848,848,0.9710730910301208,2022-12-28 13:39:54.881837,2022-12-28 13:40:57.592810,0 days 00:01:02.710973,sigmoid,0.25,3,0.9,0.9710730910301208,,,PRUNED
849,849,0.9705224633216858,2022-12-28 13:39:56.344165,2022-12-28 13:40:58.243401,0 days 00:01:01.899236,sigmoid,0.25,3,0.95,0.9705224633216858,,,PRUNED
850,850,0.9833084344863892,2022-12-28 13:40:01.406764,2022-12-28 13:43:42.448612,0 days 00:03:41.041848,relu,0.25,3,0.7,0.9861393570899963,,,COMPLETE
851,851,0.9800774455070496,2022-12-28 13:40:14.967080,2022-12-28 13:42:07.829626,0 days 00:01:52.862546,relu,0.25,3,0.8,0.9800774455070496,,,PRUNED
852,852,0.9820553064346313,2022-12-28 13:40:18.469262,2022-12-28 13:42:11.948369,0 days 00:01:53.479107,relu,0.25,3,0.7,0.9820553064346313,,,PRUNED
853,853,0.9818035364151001,2022-12-28 13:40:44.372797,2022-12-28 13:44:23.914802,0 days 00:03:39.542005,relu,0.25,3,0.8,0.9861412048339844,,,COMPLETE
854,854,0.9703460335731506,2022-12-28 13:40:56.586896,2022-12-28 13:42:00.023535,0 days 00:01:03.436639,sigmoid,0.25,3,0.95,0.9703460335731506,,,PRUNED
855,855,0.9715886116027832,2022-12-28 13:40:58.049224,2022-12-28 13:42:01.429813,0 days 00:01:03.380589,sigmoid,0.25,3,0.95,0.9715886116027832,,,PRUNED
856,856,0.9827659130096436,2022-12-28 13:40:58.671790,2022-12-28 13:42:56.677020,0 days 00:01:58.005230,relu,0.25,3,0.7,0.9827659130096436,,,PRUNED
857,857,0.9859194159507751,2022-12-28 13:41:00.619559,2022-12-28 13:45:07.070463,0 days 00:04:06.450904,relu,0.25,3,0.7,0.9862547516822815,,,COMPLETE
858,858,0.9824238419532776,2022-12-28 13:41:54.056114,2022-12-28 13:43:42.072270,0 days 00:01:48.016156,relu,0.25,3,0.7,0.9824238419532776,,,PRUNED
